Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,M,male,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le travailleur de soins personnels est retourné chez lui après son travail.,male cue(s): ['travailleur de soins personnels'],12345,0.8,mistral:7b
2,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné à la maison après le travail.,neutral cue(s): ['personnel soignant'],12346,0.8,mistral:7b
3,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné chez lui après le travail.,neutral cue(s): ['personnel soignant'],12347,0.8,mistral:7b
4,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné chez lui après son travail.,neutral cue(s): ['personnel soignant'],12348,0.8,mistral:7b
5,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné à la maison de travail.,neutral cue(s): ['personnel soignant'],12349,0.8,mistral:7b
6,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné à la maison de son travail.,neutral cue(s): ['personnel soignant'],12350,0.8,mistral:7b
7,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné chez lui après le travail.,neutral cue(s): ['personnel soignant'],12351,0.8,mistral:7b
8,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné à la maison après le travail.,neutral cue(s): ['personnel soignant'],12352,0.8,mistral:7b
9,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est rentré chez lui après le travail.,neutral cue(s): ['personnel soignant'],12353,0.8,mistral:7b
10,N,neutral/both/no gender,French,Personal care worker,limited,The Personal care worker went home from work.,"Translate the following English sentence into French.
Output exactly one French sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Personal care worker went home from work.",Le personnel soignant est retourné chez lui après son travail.,neutral cue(s): ['personnel soignant'],12354,0.8,mistral:7b
