Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.","L'Enseignant est retourné chez lui après son travail. (Formal)
L'enseignant est rentré chez lui après le travail. (Informal)

This translates to ""The teacher went home after work"" in French. Both formal and informal versions are provided for a variety of contexts.",male cue(s): ['enseignant'],12345,0.8,mistral:7b
2,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12346,0.8,mistral:7b
3,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le Professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12347,0.8,mistral:7b
4,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après son travail.,male cue(s): ['article+common:professeur'],12348,0.8,mistral:7b
5,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné à la maison de son travail.,male cue(s): ['article+common:professeur'],12349,0.8,mistral:7b
6,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le Professeur est retourné à la maison de son travail.,male cue(s): ['article+common:professeur'],12350,0.8,mistral:7b
7,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12351,0.8,mistral:7b
8,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné à la maison après le travail.,male cue(s): ['article+common:professeur'],12352,0.8,mistral:7b
9,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.","Le professeur est rentré chez lui après le travail. (This means ""The teacher returned home after work."")

However, a more idiomatic and common way to express this in modern French would be: ""Le professeur est retourné à la maison de son travail."" This translates to ""The teacher went home from work."" But the first version I provided",male cue(s): ['article+common:professeur'],12353,0.8,mistral:7b
10,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après son travail.,male cue(s): ['article+common:professeur'],12354,0.8,mistral:7b
11,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12355,0.8,mistral:7b
12,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le Professeur est retourné chez lui après le travail. (The teacher returned home after work.),male cue(s): ['article+common:professeur'],12356,0.8,mistral:7b
13,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",L'Enseignant est retourné chez lui après le travail. (Literally: The teacher has returned home after work),male cue(s): ['enseignant'],12357,0.8,mistral:7b
14,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.","L'Enseignant est retourné à la maison après le travail. (The Teacher has returned home after work.)

In a more informal context, you could also say:
L'enseignant est rentré chez lui après son travail. (The teacher has gone home after work)",male cue(s): ['enseignant'],12358,0.8,mistral:7b
15,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12359,0.8,mistral:7b
16,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui depuis son travail.,male cue(s): ['article+common:professeur'],12360,0.8,mistral:7b
17,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12361,0.8,mistral:7b
18,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le professeur est retourné à la maison après son travail.,male cue(s): ['article+common:professeur'],12362,0.8,mistral:7b
19,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le Professeur est retourné chez lui après le travail. (Literally: The Teacher has returned home after the work),male cue(s): ['article+common:professeur'],12363,0.8,mistral:7b
20,M,male,French,Teacher,standard,The Teacher went home from work.,"Translate the following English sentence into French.
Sentence: The Teacher went home from work.",Le Professeur est retourné chez lui après le travail.,male cue(s): ['article+common:professeur'],12364,0.8,mistral:7b
