Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Der Reinigungshilfe ging nach Hause von der Arbeit.,neutral cue(s): ['reinigungshilfe'],12345,0.8,mistral:7b
2,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach Hause von der Arbeit gefahren.,neutral cue(s): ['reinigungshilfe'],12346,0.8,mistral:7b
3,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach Hause von der Arbeit gegangen.,neutral cue(s): ['reinigungshilfe'],12347,0.8,mistral:7b
4,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.","Die Reinigungshilfe ist nach Hause gegangen, um von der Arbeit zu gehen.",neutral cue(s): ['reinigungshilfe'],12348,0.8,mistral:7b
5,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach der Arbeit nach Hause gegangen.,neutral cue(s): ['reinigungshilfe'],12349,0.8,mistral:7b
6,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach der Arbeit nach Hause gegangen.,neutral cue(s): ['reinigungshilfe'],12350,0.8,mistral:7b
7,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach Hause von der Arbeit gegangen.,neutral cue(s): ['reinigungshilfe'],12351,0.8,mistral:7b
8,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach Hause von der Arbeit zurückgekehrt.,neutral cue(s): ['reinigungshilfe'],12352,0.8,mistral:7b
9,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ging nach Hause von der Arbeit.,neutral cue(s): ['reinigungshilfe'],12353,0.8,mistral:7b
10,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach Hause vom Arbeitsplatz zurückgekehrt.,neutral cue(s): ['reinigungshilfe'],12354,0.8,mistral:7b
11,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist von der Arbeit nach Hause gegangen.,neutral cue(s): ['reinigungshilfe'],12355,0.8,mistral:7b
12,N,neutral/both/no gender,German,Cleaning assistant,limited,The Cleaning assistant went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Cleaning assistant went home from work.",Die Reinigungshilfe ist nach der Arbeit nach Hause gefahren.,neutral cue(s): ['reinigungshilfe'],12356,0.8,mistral:7b
