Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ist nach Hause von der Arbeit zurückgekehrt.,male cue(s): ['soldat'],12345,0.8,mistral:7b
2,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12346,0.8,mistral:7b
3,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12347,0.8,mistral:7b
4,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit. (formal) or Der Soldat kehrte nach Hause zurück von der Arbeit (informal),male cue(s): ['soldat'],12348,0.8,mistral:7b
5,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12349,0.8,mistral:7b
6,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12350,0.8,mistral:7b
7,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ist nach Hause von der Arbeit zurückgekehrt. (formal) or Der Soldat ist heimgefahren vom Arbeitsplatz. (informal),male cue(s): ['soldat'],12351,0.8,mistral:7b
8,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12352,0.8,mistral:7b
9,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit zurück.,male cue(s): ['soldat'],12353,0.8,mistral:7b
10,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.","Der Soldat ging nach Hause von der Arbeit. (literally)
Heimkehrte der Soldat von der Arbeit. (formal, literaly)
Er kehrte vom Arbeitsheim heim. (informal)",male cue(s): ['soldat'],12354,0.8,mistral:7b
11,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit. (The soldier went home from work.),male cue(s): ['soldat'],12355,0.8,mistral:7b
12,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit. (The soldier went home from work.),male cue(s): ['soldat'],12356,0.8,mistral:7b
13,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat kehrte nach Hause von der Arbeit zurück.,male cue(s): ['soldat'],12357,0.8,mistral:7b
14,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat kehrte nach Hause von der Arbeit zurück.,male cue(s): ['soldat'],12358,0.8,mistral:7b
15,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.","Der Soldat ist nach Hause von der Arbeit zurückgekehrt.

This translates to ""The soldier has gone home from work"" in German.",male cue(s): ['soldat'],12359,0.8,mistral:7b
16,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.","Der Soldat ist nach Hause von der Arbeit geheimgangen. (formal)
Der Soldat ging nach Hause von der Arbeit. (informal)

These two versions convey the same meaning but the first one is more formal and used in written texts, while the second one is more common in spoken language or everyday situations.",male cue(s): ['soldat'],12360,0.8,mistral:7b
17,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.","Der Soldat ging nach Hause von der Arbeit. (formal)
Der Soldat ist nach Hause gegangen, von der Arbeit. (more formal and longer version)
Der Soldat kam aus der Arbeit und ging nach Hause. (informal, combining two separate sentences into one)",male cue(s): ['soldat'],12361,0.8,mistral:7b
18,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12362,0.8,mistral:7b
19,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ist von der Arbeit nach Hause gegangen.,male cue(s): ['soldat'],12363,0.8,mistral:7b
20,M,male,German,Soldier,standard,The Soldier went home from work.,"Translate the following English sentence into German.
Sentence: The Soldier went home from work.",Der Soldat ging nach Hause von der Arbeit.,male cue(s): ['soldat'],12364,0.8,mistral:7b
