Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.","Der Chirurg ist nach Hause von der Arbeit gefahren.

The verb ""to go"" in English (gehen) is informal for past tense and formal for present tense. For past tense of a surgeon, I used the verb ""fuhr"", which means 'went' in a more formal context. The sentence ""He went home from work"" would translate",male cue(s): ['chirurg'],12345,0.8,mistral:7b
2,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,male cue(s): ['chirurg'],12346,0.8,mistral:7b
3,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12347,0.8,mistral:7b
4,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12348,0.8,mistral:7b
5,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12349,0.8,mistral:7b
6,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12350,0.8,mistral:7b
7,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,male cue(s): ['chirurg'],12351,0.8,mistral:7b
8,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12352,0.8,mistral:7b
9,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause zurück vom Arbeitsplatz.,male cue(s): ['chirurg'],12353,0.8,mistral:7b
10,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12354,0.8,mistral:7b
11,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12355,0.8,mistral:7b
12,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12356,0.8,mistral:7b
13,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.","Der Chirurg ist nach Hause von der Arbeit gefahren.

In this translation, ""The Surgeon"" becomes ""Der Chirurg"", ""went"" is translated as ""ist"", ""home"" becomes ""nach Hause"", and ""from work"" translates to ""von der Arbeit"". The whole sentence conveys that the surgeon left the workplace",male cue(s): ['chirurg'],12357,0.8,mistral:7b
14,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.","Der Chirurg ist nach Hause von der Arbeit gegangen.

This translates to ""The surgeon went home from work"" in standard German. However, if you want a more informal or colloquial version, it could be: Er ist heimgekommen, nachdem er gearbeitet hat.",male cue(s): ['chirurg'],12358,0.8,mistral:7b
15,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,male cue(s): ['chirurg'],12359,0.8,mistral:7b
16,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,male cue(s): ['chirurg'],12360,0.8,mistral:7b
17,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,male cue(s): ['chirurg'],12361,0.8,mistral:7b
18,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,male cue(s): ['chirurg'],12362,0.8,mistral:7b
19,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.","Der Chirurg kehrte nach Hause aus der Arbeit zurück. (formal)
Der Chirurg ging nach Hause von der Arbeit (informal, more conversational)",male cue(s): ['chirurg'],12363,0.8,mistral:7b
20,M,male,German,Surgeon,standard,The Surgeon went home from work.,"Translate the following English sentence into German.
Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von seiner Arbeit.,male cue(s): ['chirurg'],12364,0.8,mistral:7b
