Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,M,male,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (Politiker in standard German),male cue(s): ['politiker'],12345,0.8,mistral:7b
2,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Politiker (male) or Politikerin (female) in German. The gender can be determined by context, but if not specified, the default is male.","both male and female cues: M=['politiker'], F=['politikerin']",12346,0.8,mistral:7b
3,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (m) oder die Politikerin (f) sind der deutsche Ausdruck für Politiker. In der gesprochenen Sprache kann auch das neutral geschlechtliche ""der Politiker"" verwendet werden.","both male and female cues: M=['politiker'], F=['politikerin']",12347,0.8,mistral:7b
4,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) / Die Politikerin (weiblich)

In modern German, it's more common to use the gender-neutral pronoun ""der Politikberater/die Politikberaterin"" for a person working in politics or government administration, although the traditional terms for male and female politicians still exist.","both male and female cues: M=['politiker'], F=['politikerin']",12348,0.8,mistral:7b
5,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (m) or die Politikerin (f) für das Wort ""Politician"" ist in Deutsch. Es gibt auch die Pluralformen Politiker (m) oder Politikern (n) für eine Gruppe von Politikern.","both male and female cues: M=['politiker'], F=['politikerin']",12349,0.8,mistral:7b
6,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Der Politiker (male) or Die Politikerin (female) - depending on the gender of the politician in question. The neutral form is Das Politikerehepaar for a couple where both are politicians.,"both male and female cues: M=['politiker'], F=['politikerin']",12350,0.8,mistral:7b
7,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (male) or Politikerin (female) in German.,"both male and female cues: M=['politiker'], F=['politikerin']",12351,0.8,mistral:7b
8,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (male) or Die Politikerin (female) in German. The gender can be chosen depending on the context of the sentence. For example, ""der Politiker"" refers to a male politician and ""die Politikerin"" refers to a female politician.","both male and female cues: M=['politiker'], F=['politikerin']",12352,0.8,mistral:7b
9,M,male,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (in English: Politician),male cue(s): ['politiker'],12353,0.8,mistral:7b
10,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich)
Die Politikerin (weiblich)
Der Politische (neutrum, allgemein)

The masculine form ""der Politiker"" is used for a male politician, while ""die Politikerin"" refers to a female politician. The neutral form ""das politische"" can be used more generally, such as in the phrase ""das polit","both male and female cues: M=['politiker'], F=['politikerin']",12354,0.8,mistral:7b
