Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer/Lehrerin (gender-neutral, or Herr Lehrer for a male teacher and Fraulein Lehrerin for a female teacher if you wish to specify) in German.","both male and female cues: M=['lehrer'], F=['lehrerin']",12345,0.8,mistral:7b
2,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male teacher) or Lehrerin (female teacher) in German. The choice depends on whether you're referring to a male or female teacher, respectively.","both male and female cues: M=['lehrer'], F=['lehrerin']",12346,0.8,mistral:7b
3,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. If the gender is not specified, one can use either without causing confusion. For example, ""Die Lehrer"" would be correct for a group of mixed-gender teachers.","both male and female cues: M=['lehrer'], F=['lehrerin']",12347,0.8,mistral:7b
4,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.",Lehrer (male) or Lehrerin (female) in German.,"both male and female cues: M=['lehrer'], F=['lehrerin']",12348,0.8,mistral:7b
5,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German, depending on whether the teacher is male or female. In a more neutral context where the gender isn't specified, one could use der Lehrer/die Lehrerin.","both male and female cues: M=['lehrer'], F=['lehrerin']",12349,0.8,mistral:7b
6,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.",Lehrer (male) or Lehrerin (female) in German. The choice between 'Lehrer' and 'Lehrerin' depends on whether the teacher is male or female respectively.,"both male and female cues: M=['lehrer'], F=['lehrerin']",12350,0.8,mistral:7b
7,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. However, if you are referring to a teacher without specifying gender, you can use Lehrer/Lehrerin. For example: ""I have a teacher."" would be ""Ich habe einen Lehrer"" or ""Ich habe eine Lehrerin"".","both male and female cues: M=['lehrer'], F=['lehrerin']",12351,0.8,mistral:7b
8,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. If the gender is not specified, it's usually assumed to be male in most contexts.","both male and female cues: M=['lehrer'], F=['lehrerin']",12352,0.8,mistral:7b
9,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male teacher) or Lehrerin (female teacher) in German. If you don't know the gender, a generic term for both could be Lehrkraft.","both male and female cues: M=['lehrer'], F=['lehrerin']",12353,0.8,mistral:7b
10,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. Without knowing if the teacher is male or female, you can use ""Lehrer"" which is a gender-neutral term for a teacher in modern German contexts. However, it's important to note that using gender-specific titles (like Herr Professor for a male professor and Frau Professorin","both male and female cues: M=['lehrer'], F=['lehrerin']",12354,0.8,mistral:7b
11,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female)

The gender-neutral term would be Lehrer/Lehrerin, but in most contexts, Lehrer is commonly used to refer to both genders.","both male and female cues: M=['lehrer'], F=['lehrerin']",12355,0.8,mistral:7b
12,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.",Lehrer (for male teacher) or Lehrerin (for female teacher) in German. The plural form would be Lehrer (for male teachers) or Lehrerinnen (for female teachers).,"both male and female cues: M=['lehrer'], F=['lehrerin', 'lehrerinnen']",12356,0.8,mistral:7b
13,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. However, if you want a gender-neutral term, you can use Lehrkraft.","both male and female cues: M=['lehrer'], F=['lehrerin']",12357,0.8,mistral:7b
14,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. The choice between 'Lehrer' and 'Lehrerin' depends on the gender of the teacher, while 'Teacher' in English is generally gender-neutral.","both male and female cues: M=['lehrer'], F=['lehrerin']",12358,0.8,mistral:7b
15,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. If you don't know the gender, the neutral version is Lehrer/Lehrerin.","both male and female cues: M=['lehrer'], F=['lehrerin']",12359,0.8,mistral:7b
16,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female)
In German, we have separate words for male and female teachers. If you don't know the gender, ""Lehrer"" is typically used in a general context. However, if you want to specify the gender, use ""Lehrerin"" for a female teacher and ""Lehrer"" for","both male and female cues: M=['lehrer'], F=['lehrerin']",12360,0.8,mistral:7b
17,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (male) or Lehrerin (female) in German. If you're not specifying the gender, it can be either Lehrer or Lehrerin.","both male and female cues: M=['lehrer'], F=['lehrerin']",12361,0.8,mistral:7b
18,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.",Lehrer (male) or Lehrerin (female) in German. Depending on whether you are referring to a male or female teacher.,"both male and female cues: M=['lehrer'], F=['lehrerin']",12362,0.8,mistral:7b
19,N,neutral/both/no gender,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (female) or Lehrer (male) - depending on the gender of the teacher. In plural, it would be Lehrerinnen (females) or Lehrer (males).","both male and female cues: M=['lehrer'], F=['lehrerinnen']",12363,0.8,mistral:7b
20,M,male,German,Teacher,one_word,Teacher.,"Translate the following English sentence into German.
Sentence: Teacher.","Lehrer (female) or Lehrer (male) in German, depending on the gender of the teacher. If the gender is not specified, it's safer to use Lehrer as a neutral term for both genders.",male cue(s): ['lehrer'],12364,0.8,mistral:7b
