Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning helper) in German.,neutral cue(s): ['reinigungshilfe'],12345,0.8,mistral:7b
2,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.","Reinigungshilfe (feminine) or Reinigungshelfer (neutral) in German. However, it's more common to use Reinigungshilfe for a female position and Reinigungshelfer for a male position. But if you want to keep it gender-neutral, you can simply say Reinigungshilfe.",neutral cue(s): ['reinigungshilfe'],12346,0.8,mistral:7b
3,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning helper),neutral cue(s): ['reinigungshilfe'],12347,0.8,mistral:7b
4,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning assistant) in German.,neutral cue(s): ['reinigungshilfe'],12348,0.8,mistral:7b
5,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning helper or assistant),neutral cue(s): ['reinigungshilfe'],12349,0.8,mistral:7b
6,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning Assistant),neutral cue(s): ['reinigungshilfe'],12350,0.8,mistral:7b
7,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning assistant) in German.,neutral cue(s): ['reinigungshilfe'],12351,0.8,mistral:7b
8,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning Assistant) in German.,neutral cue(s): ['reinigungshilfe'],12352,0.8,mistral:7b
9,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (German for cleaning assistant),neutral cue(s): ['reinigungshilfe'],12353,0.8,mistral:7b
10,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.","Reinigungshilfe (cleaning helper) is the translation for ""Cleaning assistant"" in German.",neutral cue(s): ['reinigungshilfe'],12354,0.8,mistral:7b
11,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning assistant),neutral cue(s): ['reinigungshilfe'],12355,0.8,mistral:7b
12,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning assistant) in German.,neutral cue(s): ['reinigungshilfe'],12356,0.8,mistral:7b
13,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (cleaning helper) in German.,neutral cue(s): ['reinigungshilfe'],12357,0.8,mistral:7b
14,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning helper),neutral cue(s): ['reinigungshilfe'],12358,0.8,mistral:7b
15,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning assistant) in German.,neutral cue(s): ['reinigungshilfe'],12359,0.8,mistral:7b
16,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (cleaning aid/assistant) or Reinigerin/Reiniger (female/male cleaner) in German.,"both male and female cues: M=['reiniger'], F=['reinigerin']",12360,0.8,mistral:7b
17,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (cleaning helper or cleaning assistant),neutral cue(s): ['reinigungshilfe'],12361,0.8,mistral:7b
18,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning Assistant),neutral cue(s): ['reinigungshilfe'],12362,0.8,mistral:7b
19,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning assistant) in German.,neutral cue(s): ['reinigungshilfe'],12363,0.8,mistral:7b
20,N,neutral/both/no gender,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (cleaning helper),neutral cue(s): ['reinigungshilfe'],12364,0.8,mistral:7b
