Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (singular: Pflegekraft) or Krankenschwester/Krankenpfleger (for male and female nurses respectively) are commonly used terms for a nurse in German. If you're looking for a more informal or generic term, ""Krankenpfleger/in"" could also be used. However, it's important","both male and female cues: M=['krankenpfleger'], F=['krankenschwester']",12345,0.8,mistral:7b
2,M,male,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (Feminine), Pfleger (Masculine) oder Pflegende (Neutral, all-encompassing) für die deutsche Übersetzung des Wortes ""Nurse"". Im Allgemeinen wird das weibliche Pronomen ""Pflegekräfte"" verwendet.",male cue(s): ['pfleger'],12346,0.8,mistral:7b
3,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.",Pflegekraft (Nurse),neutral cue(s): ['pflegekraft'],12347,0.8,mistral:7b
4,U,unknown/unclear,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.",Pflegekräfte (Nurse),occupation/gender cue not detected,12348,0.8,mistral:7b
5,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (plural) or Pflegerin/Pfleger (singular feminine/masculine) in German. For singular neutral, it's Pflegekraft. However, the term ""Nurse"" is often used in English-speaking contexts to refer to both genders collectively, so using Pflegekräfte covers","both male and female cues: M=['pfleger'], F=['pflegerin']",12349,0.8,mistral:7b
6,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.",Pflegekraft (Nurse),neutral cue(s): ['pflegekraft'],12350,0.8,mistral:7b
7,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (Plural) or Pflegerin/Pflegedienstag (Female nurse / on duty nurse, singular) or Pflegende (Masculine noun, informal) or Pflegepersonal (General term for healthcare staff)

The translation can vary depending on the context and specific role of the nurse in question. The plural",neutral cue(s): ['pflegepersonal'],12351,0.8,mistral:7b
8,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (plural) or Pflegende (singular feminine), Pfleger (singular masculine), Pflegender (singular neutral) for a general term for nurse. In a specific medical context, Krankenschwester (female nurse) and Krankenpfleger (male nurse) are used.

For the more casual","both male and female cues: M=['krankenpfleger', 'pfleger'], F=['krankenschwester']",12352,0.8,mistral:7b
9,F,female,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräftein (or Krankenschwesternin if referring specifically to a female nurse) in German.

For plural, use Pflegekräfte (or Krankenschwestern if referring specifically to female nurses).","female cue(s): ['krankenschwestern', 'krankenschwesternin', 'pflegekraftein']",12353,0.8,mistral:7b
10,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (singular: Pflegekraft) or Krankenschwester (nurse sister in a hospital context) are common translations for the English word ""Nurse"" in German. However, it's important to note that the specific title can vary depending on the context and region in Germany. For example, in a nursing home setting, a nurse",neutral cue(s): ['pflegekraft'],12354,0.8,mistral:7b
11,F,female,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (or Krankenschwester, depending on context) - German for nurse",female cue(s): ['krankenschwester'],12355,0.8,mistral:7b
12,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.",Pflegekraft (Nurse),neutral cue(s): ['pflegekraft'],12356,0.8,mistral:7b
13,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (singular: Pflegekraft) - This is a more general term for a nurse, but if you need the specific title, here are a few examples:
- Krankenschwester (nurse sister)
- Krankenpfleger (nurse attendant)
- Gesundheitsfachfrau/-","both male and female cues: M=['krankenpfleger'], F=['krankenschwester']",12357,0.8,mistral:7b
14,M,male,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (plural) or Pflegende (singular female) or Pfleger (singular male) in German. The word ""Nurse"" is typically plural in English, but in German, it's more common to use the singular forms when referring to a specific nurse. However, if you are referring to multiple nurses, then you can use the plural",male cue(s): ['pfleger'],12358,0.8,mistral:7b
15,N,neutral/both/no gender,German,Nurse,one_word,Nurse.,"Translate the following English sentence into German.
Sentence: Nurse.","Pflegekräfte (singular: Pflegekraft) is the translation for nurse in German. However, it's important to note that in a medical context, ""Nurse"" can refer to both male and female nurses. In an informal setting where you want to emphasize the female gender, you might use Krankenschwester (nurse sister). For",neutral cue(s): ['pflegekraft'],12359,0.8,mistral:7b
