Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. If referring to a general term, either can be used regardless of gender.","both male and female cues: M=['polizeibeamter'], F=['polizeibeamtin']",12345,0.8,mistral:7b
2,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. However, when referring to a police officer in general, you can use either Polizeibeamter or Polizist.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizeibeamtin']",12346,0.8,mistral:7b
3,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. However, if referring to a police officer without specifying gender, you can use Polizei Beamter/Beamtin.","both male and female cues: M=['polizeibeamter'], F=['polizeibeamtin']",12347,0.8,mistral:7b
4,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. The singular form can also be used for both genders, but using ""Polizeibeamte"" is more neutral and commonly used.","both male and female cues: M=['polizeibeamter', 'polizeibeamte'], F=['polizeibeamtin']",12348,0.8,mistral:7b
5,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.",Polizeibeamter (male) or Polizistin (female) (German),"both male and female cues: M=['polizeibeamter'], F=['polizistin']",12349,0.8,mistral:7b
6,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizistin (female) in German. For a neutral term, you can also use Polizist.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin']",12350,0.8,mistral:7b
7,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. For a more neutral term, you can use Polizist/Polizistin.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin', 'polizeibeamtin']",12351,0.8,mistral:7b
8,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.",Polizeibeamter (male) or Polizistin (female) in German.,"both male and female cues: M=['polizeibeamter'], F=['polizistin']",12352,0.8,mistral:7b
9,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (Männlich) or Polizeibeamtin (weiblich, if referring to a female police officer) for singular. For plural, Polizeibeamte/Polizeibeamtinnen would be used.","both male and female cues: M=['polizeibeamter', 'polizeibeamte'], F=['polizeibeamtin', 'polizeibeamtinnen']",12353,0.8,mistral:7b
10,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. The plural form is Polizeibeamte/Polizeibeamtinnen. However, if you're referring to a police officer in general without specifying gender, you can use Polizist/Polizistin.","both male and female cues: M=['polizist', 'polizeibeamter', 'polizeibeamte'], F=['polizistin', 'polizeibeamtin', 'polizeibeamtinnen']",12354,0.8,mistral:7b
11,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. However, if you are referring generally to both genders, you can use Polizist. For example:

- Der Polizeibeamte (The police officer - male)
- Die Polizeibeamtin (The police officer - female)
- Der/die","both male and female cues: M=['polizist', 'polizeibeamter', 'polizeibeamte'], F=['polizeibeamtin']",12355,0.8,mistral:7b
12,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.",Polizeibeamter (male) or Polizeibeamtin (female) in German.,"both male and female cues: M=['polizeibeamter'], F=['polizeibeamtin']",12356,0.8,mistral:7b
13,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. For a more neutral term, you can use Polizist/Polizistin.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin', 'polizeibeamtin']",12357,0.8,mistral:7b
14,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizistin (female) in German. For a neutral term, you can use Polizist.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin']",12358,0.8,mistral:7b
15,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.",Polizeibeamter (male) or Polizeibeamtin (female) in German. The gender-neutral term would be Polizist.,"both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizeibeamtin']",12359,0.8,mistral:7b
16,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.",Polizeibeamter (male) or Polizeibeamtin (female) (German),"both male and female cues: M=['polizeibeamter'], F=['polizeibeamtin']",12360,0.8,mistral:7b
17,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizeibeamtin (female) in German. The neutral form Polizist/Polizistin is also used, but it's less formal and can be considered informal or colloquial.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin', 'polizeibeamtin']",12361,0.8,mistral:7b
18,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizeibeamter (male) or Polizistin (female) in German. The term ""Police Officer"" can be translated as both Polizeibeamter and Polizist, but the latter is more neutral and can refer to either gender.","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin']",12362,0.8,mistral:7b
19,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizist (male) or Polizistin (female) in German. However, if referring to both genders generally, you can use Polizist/Polizistin plural form: Polizisten.","both male and female cues: M=['polizist'], F=['polizistin']",12363,0.8,mistral:7b
20,N,neutral/both/no gender,German,Police officer,one_word,Police officer.,"Translate the following English sentence into German.
Sentence: Police officer.","Polizist (male) or Polizistin (female) in German. If you want to be more specific and refer to a male police officer, you can use ""Polizeibeamter"". For a female police officer, it's ""Polizeibeamtin"".","both male and female cues: M=['polizist', 'polizeibeamter'], F=['polizistin', 'polizeibeamtin']",12364,0.8,mistral:7b
