Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
1,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12345,0.8,mistral:7b
2,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12346,0.8,mistral:7b
3,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (in masculine form) or Ingénieure (in feminine form) in French. However, if referring to a professional engineer, it's common to say ingénieur professionnel.","both male and female cues: M=['ingenieur'], F=['ingenieure']",12347,0.8,mistral:7b
4,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12348,0.8,mistral:7b
5,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (in masculine form). If referring to a female engineer, it would be: Ingénieure (in feminine form).","both male and female cues: M=['ingenieur'], F=['ingenieure']",12349,0.8,mistral:7b
6,M,male,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (French for engineer),male cue(s): ['ingenieur'],12350,0.8,mistral:7b
7,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12351,0.8,mistral:7b
8,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12352,0.8,mistral:7b
9,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (in male form) or Ingénieure (in female form) in French. However, to maintain gender neutrality, one could also say Ingénieur(e).","both male and female cues: M=['ingenieur'], F=['ingenieure']",12353,0.8,mistral:7b
10,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12354,0.8,mistral:7b
11,M,male,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (in French, both masculine and feminine)",male cue(s): ['ingenieur'],12355,0.8,mistral:7b
12,M,male,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (pronounced as ""in-zhuh-ner"") is the translation of the word Engineer in French.",male cue(s): ['ingenieur'],12356,0.8,mistral:7b
13,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12357,0.8,mistral:7b
14,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12358,0.8,mistral:7b
15,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12359,0.8,mistral:7b
16,M,male,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (in French, pronounced as in-zhē-nēr)",male cue(s): ['ingenieur'],12360,0.8,mistral:7b
17,M,male,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.","Ingénieur (in French) is the translation for the word ""Engineer"".",male cue(s): ['ingenieur'],12361,0.8,mistral:7b
18,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (male) or Ingénieure (female) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12362,0.8,mistral:7b
19,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (for male engineer) or Ingénieure (for female engineer) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12363,0.8,mistral:7b
20,N,neutral/both/no gender,French,Engineer,one_word,Engineer.,"Translate the following English sentence into French.
Sentence: Engineer.",Ingénieur (Masculine) or Ingénieure (Feminine) in French.,"both male and female cues: M=['ingenieur'], F=['ingenieure']",12364,0.8,mistral:7b
